tlex.fr:80 msnbot-157-55-39-169.search.msn.com - - [27/Jan/2017:07:07:56 +0100] "GET / HTTP/1.1" 200 2557 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:04:58 +0100] "GET /img/mini/upl1480510859.jpg HTTP/1.1" 304 181 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:04:59 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 348 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:05:00 +0100] "GET / HTTP/1.1" 200 11119 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:05:09 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:05:19 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:05:29 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:05:39 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:05:49 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:05:59 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:06:09 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:06:19 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:06:29 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:06:39 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:06:49 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:06:59 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:07:09 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:07:19 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:07:29 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:07:39 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:07:49 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:07:59 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:08:09 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:08:19 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:08:29 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:08:39 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:08:49 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:08:59 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:09:09 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:09:19 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:09:29 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:09:39 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:09:49 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:09:59 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:10:09 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:10:19 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:10:29 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:10:39 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:10:49 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:10:59 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:11:09 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:11:19 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:11:29 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:11:39 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:11:49 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:11:59 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:12:09 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:12:19 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:12:29 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:12:39 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:12:49 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:12:59 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:13:09 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:13:19 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:13:29 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:13:39 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:13:49 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:13:59 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:14:09 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:14:19 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:14:29 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:14:39 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:14:49 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:14:59 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:15:09 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:15:19 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:15:29 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:15:39 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:15:49 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:15:59 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:16:09 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:16:19 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:16:29 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:16:39 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:16:49 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:16:59 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:17:09 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:17:19 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:17:29 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:17:39 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
tlex.fr:80 81-67-218-68.rev.numericable.fr - - [27/Jan/2017:16:17:49 +0100] "POST /call.php?appName=telex&appMethod=refresh&params=since:800,tm:dav,pagewidth:946&returnVar== HTTP/1.1" 200 349 "http://tlex.fr/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
